Inlet_Diameter_(cm)	Maximum_Capacity_(GPM)	Max_Head_(ft)	Minimum_Thickness_(mm)
14.92942366		14648.58271		540.7865404	10.35889534
15.21100705		14610.50485		541.7587632	10.78924993
15.17978592		14793.60688		541.5754158	10.81694412
15.09980061		14705.3642		541.60679	10.05526749
15.27115394		14760.58303		542.3220362	10.77005932
15.00076904		14632.8902		540.6984143	10.58525877
14.98887345		14750.16393		541.6041316	10.56543392
14.80376915		14776.75691		539.6719077	10.18125522
15.28448316		14701.13196		541.1657666	10.92677661
14.9356039		14676.41412		541.2771261	10.63459549
15.06830246		14756.30025		539.9698145	10.3107255
15.09557112		14751.91192		541.6424976	10.43226088
14.83163988		14641.63267		540.084196	10.5735035
14.98158097		14774.46697		541.0665201	10.34193381
15.03503271		14684.88746		541.8727431	10.14433302
15.227189		14780.13081		542.3406344	10.6864723
15.2925906		14676.80818		541.9569201	10.17361687
15.07208834		14664.14613		539.3692072	10.95359475
14.87432291		14617.91448		541.1802704	10.36567459
14.91168789		14714.14043		541.478298	10.56927985
15.11939098		14682.30087		544.0318692	10.9983749
15.25626894		14704.00613		540.3965861	11.05613573
15.26653506		14605.07041		541.8133274	10.49998627
15.00820816		14640.88782		540.6205208	10.66031584
14.89529042		14688.8742		540.8324532	10.86064922
15.28951263		14742.84763		541.6262047	10.83148142
15.25120316		14728.51204		541.1903202	10.27827486
14.95410073		14627.75345		541.898774	10.86526134
15.08599723		14664.69905		542.9595743	10.13743913
14.98025871		14799.3605		539.9949829	10.45750203
15.15401623		14794.14448		539.8367831	9.993574516
14.92609585		14690.48105		540.0537718	10.81061403
15.01790444		14666.26783		540.1812328	10.15436836
15.24450878		14705.47425		542.2041982	10.66713895
14.94002091		14682.0617		541.976099	10.69420232
15.07396581		14727.26909		543.2590735	10.58912439
15.1952704		14670.52169		541.2580458	10.89924187
15.11552394		14618.31824		540.5893398	10.7193193
15.29273368		14705.07827		540.7498652	10.13453097
15.21179648		14767.22767		541.7532173	10.31854909
15.00740125		14611.13191		541.8827491	10.16459671
15.0815349		14615.33041		542.0920558	11.00784661
14.93101838		14716.43922		540.4100562	10.48524209
14.99570437		14685.23719		540.8729556	10.70667907
14.93097415		14728.57679		541.089045	10.23468216
15.22673899		14603.73416		541.6786406	10.23431895
14.92700749		14617.13844		540.8887691	10.08717554
14.98696488		14669.27906		542.2940157	10.40400874
14.88712483		14695.13637		540.9689897	10.13532169
14.92064061		14763.03986		541.729207	10.24588019
15.6			14648.58271		544.9749354	10.26757534
15.59513403		14638.33947		544.3639469	10.63673782
15.58063085		14848.73435		544.9245418	10.41961272
15.55677273		14786.71153		542.1455272	10.25010786
15.52402405		14866.56689		543.6419452	10.83160692
15.48302222		14761.44773		543.776271	10.80335771
15.4345653		14898.7929		542.0055289	10.05803722
15.37959645		14942.56443		542.8985714	10.54650005
15.31918557		14880.89077		542.3545789	10.64365585
15.2545085		14866.62543		546.154856	11.25687857
15.18682409		14953.2618		543.6923214	10.34475215
15.11744975		14951.79009		542.8462894	11.02061346
15.04773577		14840.53704		544.4377543	10.83375469
14.97903905		14968.52611		542.9566812	10.32417929
14.9126967		14870.32423		545.4335933	10.50649359
14.85			14953.33589		544.7870495	10.54341665
14.79216926		14834.41033		542.1654539	10.30948089
14.7403301		14803.0778		545.3656713	11.41343219
14.6954915		14735.47153		545.7366915	11.02597041
14.6585262		14808.03474		542.5938981	10.7774964
14.63015369		14750.7049		545.2287167	11.01403627
14.6109262		14745.58847		543.426116	9.972242892
